Time(ms)	Frame	Class	Confidence	FieldArea	RoadArea
10029	495	0	0.00	0	643
10047	496	0	0.00	0	724
10066	497	0	0.00	0	884
10084	498	0	0.00	0	1009
10102	499	0	0.00	0	959
10120	500	0	0.00	0	988
10138	501	0	0.00	0	991
10157	502	0	0.00	0	910
10174	503	0	0.00	0	517
10195	504	0	0.00	0	615
10215	505	0	0.00	0	575
10235	506	0	0.00	0	564
10255	507	0	0.00	0	510
10277	508	0	0.00	0	498
10298	509	0	0.00	0	477
10316	510	0	0.00	0	474
10334	511	0	0.00	0	522
10351	512	0	0.00	0	431
10372	513	0	0.00	0	505
10397	514	0	0.00	0	452
10418	515	0	0.00	0	444
10437	516	0	0.00	0	366
10456	517	0	0.00	0	448
10474	518	0	0.00	0	438
10495	519	0	0.00	0	525
10512	520	0	0.00	0	485
10530	521	0	0.00	0	633
10549	522	0	0.00	0	721
10568	523	0	0.00	0	778
10585	524	0	0.00	0	880
10603	525	0	0.00	0	759
10621	526	0	0.00	0	808
10638	527	0	0.00	0	836
10656	528	0	0.00	0	749
10674	529	0	0.00	0	665
10697	530	0	0.00	0	862
10718	531	0	0.00	0	883
10742	532	0	0.00	0	853
10766	533	0	0.00	0	883
10786	534	0	0.00	0	731
10807	535	0	0.00	0	789
10829	536	0	0.00	0	901
10848	537	0	0.00	0	797
10870	538	0	0.00	0	727
10888	539	0	0.00	0	726
10906	540	0	0.00	0	827
10923	541	0	0.00	0	802
10941	542	0	0.00	0	752
10964	543	0	0.00	0	778
10982	544	0	0.00	0	922
11005	545	0	0.00	0	766
11024	546	0	0.00	0	897
11044	547	0	0.00	0	961
11066	548	0	0.00	0	1064
11089	549	0	0.00	0	1166
11110	550	0	0.00	0	1125
11132	551	0	0.00	0	1051
11150	552	0	0.00	0	884
11170	553	0	0.00	0	1036
11189	554	0	0.00	0	1073
11209	555	0	0.00	0	1013
11228	556	0	0.00	0	1061
11246	557	0	0.00	0	1131
11266	558	0	0.00	0	1181
11285	559	0	0.00	0	1262
11306	560	0	0.00	0	1437
11323	561	0	0.00	0	1548
11344	562	0	0.00	0	1542
11360	563	0	0.00	0	1632
11379	564	0	0.00	0	1913
11399	565	0	0.00	0	2044
11420	566	0	0.00	0	2312
11445	567	0	0.00	0	3083
11462	568	0	0.00	0	2903
11483	569	0	0.00	0	2952
11506	570	0	0.00	0	2768
11523	571	0	0.00	0	2860
11545	572	0	0.00	0	2930
11563	573	0	0.00	0	3062
11582	574	0	0.00	0	2896
11600	575	0	0.00	0	3276
11619	576	0	0.00	0	3063
11641	577	0	0.00	0	3170
11660	578	0	0.00	0	3462
11678	579	0	0.00	0	3560
11696	580	0	0.00	0	3606
11715	581	0	0.00	0	3800
11733	582	0	0.00	0	4265
11757	583	0	0.00	0	4030
11779	584	0	0.00	0	3997
11800	585	0	0.00	0	4361
11823	586	0	0.00	0	4729
11844	587	0	0.00	0	4941
11863	588	0	0.00	0	4859
11881	589	0	0.00	0	5144
11899	590	0	0.00	0	5163
11917	591	0	0.00	0	5133
11934	592	0	0.00	0	5224
11956	593	0	0.00	0	5114
11974	594	0	0.00	0	5686
11991	595	0	0.00	0	6013
12011	596	0	0.00	0	5674
12029	597	0	0.00	0	5993
12049	598	0	0.00	0	5432
12066	599	0	0.00	0	5766
12084	600	0	0.00	0	5763
12106	601	0	0.00	0	6237
12129	602	0	0.00	0	6108
12148	603	0	0.00	0	6955
12166	604	0	0.00	0	6699
12185	605	0	0.00	0	7016
12202	606	0	0.00	0	6759
12220	607	0	0.00	0	6275
12239	608	0	0.00	0	6340
12257	609	0	0.00	0	6050
12274	610	0	0.00	0	6082
12292	611	0	0.00	0	5686
12313	612	0	0.00	0	6298
12332	613	0	0.00	0	6097
12351	614	0	0.00	0	5829
12370	615	0	0.00	0	5993
12389	616	0	0.00	0	6097
12412	617	0	0.00	0	6493
12431	618	0	0.00	0	6453
12455	619	0	0.00	0	7503
12473	620	0	0.00	0	6722
12492	621	0	0.00	0	6671
12512	622	0	0.00	0	7148
12535	623	0	0.00	0	7018
12556	624	0	0.00	0	7374
12575	625	0	0.00	0	7962
12594	626	0	0.00	0	7698
12614	627	0	0.00	0	8032
12633	628	0	0.00	0	8039
12655	629	0	0.00	0	8090
12673	630	0	0.00	0	8141
12693	631	0	0.00	0	8183
12711	632	0	0.00	0	7748
12730	633	0	0.00	0	8055
12747	634	0	0.00	0	7302
12765	635	0	0.00	0	7124
12784	636	0	0.00	0	7311
12802	637	0	0.00	0	7503
12821	638	0	0.00	0	7717
12839	639	0	0.00	0	8068
12860	640	0	0.00	0	8349
12880	641	0	0.00	0	8849
12899	642	0	0.00	0	8940
12916	643	0	0.00	0	9328
12938	644	0	0.00	0	9419
12955	645	0	0.00	0	10262
12973	646	0	0.00	0	9855
12993	647	0	0.00	0	9727
13011	648	0	0.00	0	9814
13032	649	0	0.00	0	9795
